Desirable,Product and Delivery,Product manager,Lead product manager,Financial ownership,Practitioner,636,Financial ownership: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Lead product manager,Life-cycle perspective,Practitioner,680,Life-cycle perspective: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Lead product manager,Operational management,Expert,717,Operational management: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Lead product manager,Problem ownership,Expert,745,Problem ownership: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Lead product manager,Product ownership,Expert,749,Product ownership: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Lead product manager,Strategic ownership,Expert,845,Strategic ownership: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Lead product manager,User focus,Expert,957,User focus: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Product manager,Agile working,Practitioner,432,Agile working: Practitioner,,,,,,,,,,,,
Desirable,Product and Delivery,Product manager,Product manager,DDaT perspective,Working,587,DDaT perspective: Working,,,,,,,,,,,,
Desirable,Product and Delivery,Product manager,Product manager,Experience of working within constraints,Working,623,Experience of working within constraints: Working,,,,,,,,,,,,
Desirable,Product and Delivery,Product manager,Product manager,Financial ownership,Practitioner,636,Financial ownership: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Product manager,Life-cycle perspective,Working,679,Life-cycle perspective: Working,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Product manager,Operational management,Practitioner,716,Operational management: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Product manager,Problem ownership,Practitioner,744,Problem ownership: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Product manager,Product ownership,Practitioner,748,Product ownership: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Product manager,Strategic ownership,Practitioner,844,Strategic ownership: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Product manager,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Senior product manager,Agile working,Expert,433,Agile working: Expert,,,,,,,,,,,,
Desirable,Product and Delivery,Product manager,Senior product manager,DDaT perspective,Practitioner,588,DDaT perspective: Practitioner,,,,,,,,,,,,
Desirable,Product and Delivery,Product manager,Senior product manager,Experience of working within constraints,Practitioner,624,Experience of working within constraints: Practitioner,,,,,,,,,,,,
Desirable,Product and Delivery,Product manager,Senior product manager,Financial ownership,Practitioner,636,Financial ownership: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Senior product manager,Life-cycle perspective,Expert,681,Life-cycle perspective: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Senior product manager,Operational management,Expert,717,Operational management: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Senior product manager,Problem ownership,Expert,745,Problem ownership: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Senior product manager,Product ownership,Expert,749,Product ownership: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Senior product manager,Strategic ownership,Practitioner,844,Strategic ownership: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Product manager,Senior product manager,User focus,Expert,957,User focus: Expert,,,,,,,,,,,,
Desirable,Product and Delivery,Programme delivery manager,Programme delivery manager,Agile and Lean practices,Expert,429,Agile and Lean practices: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Programme delivery manager,Programme delivery manager,Commercial management,Expert,493,Commercial management: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Programme delivery manager,Programme delivery manager,Community collaboration,Expert,501,Community collaboration: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Programme delivery manager,Programme delivery manager,Communication skills,Expert,509,Communication skills: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Programme delivery manager,Programme delivery manager,Financial management,Expert,633,Financial management: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Programme delivery manager,Programme delivery manager,Life-cycle perspective,Expert,681,Life-cycle perspective: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Programme delivery manager,Programme delivery manager,Making the process work,Expert,693,Making the process work: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Programme delivery manager,Programme delivery manager,Maintaining delivery momentum,Expert,697,Maintaining delivery momentum: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Programme delivery manager,Programme delivery manager,Planning,Expert,729,Planning: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Service owner,Service owner,Agile working,Expert,433,Agile working: Expert,,,,,,,,,,,,
Desirable,Product and Delivery,Service owner,Service owner,DDaT perspective,Practitioner,588,DDaT perspective: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Service owner,Service owner,Financial ownership,Expert,637,Financial ownership: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Service owner,Service owner,Life-cycle perspective,Practitioner,680,Life-cycle perspective: Practitioner,,,,,,,,,,,,
Essential,Product and Delivery,Service owner,Service owner,Operational management,Expert,717,Operational management: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Service owner,Service owner,Problem ownership,Expert,745,Problem ownership: Expert,,,,,,,,,,,,
Desirable,Product and Delivery,Service owner,Service owner,Product ownership,Working,747,Product ownership: Working,,,,,,,,,,,,
Essential,Product and Delivery,Service owner,Service owner,Strategic ownership,Expert,845,Strategic ownership: Expert,,,,,,,,,,,,
Essential,Product and Delivery,Service owner,Service owner,User focus,Expert,957,User focus: Expert,,,,,,,,,,,,
Essential,QAT,QAT analyst,Lead QAT analyst,Functional testing,Expert,641,Functional testing: Expert,,,,,,,,,,,,
Desirable,QAT,QAT analyst,Lead QAT analyst,Non-functional testing,Working,711,Non-functional testing: Working,,,,,,,,,,,,
Desirable,QAT,QAT analyst,Lead QAT analyst,Technical breadth,Practitioner,868,Technical breadth: Practitioner,,,,,,,,,,,,
Essential,QAT,QAT analyst,Lead QAT analyst,Test analysis,Expert,897,Test analysis: Expert,,,,,,,,,,,,
Essential,QAT,QAT analyst,QAT analyst,Functional testing,Working,639,Functional testing: Working,,,,,,,,,,,,
Desirable,QAT,QAT analyst,QAT analyst,Non-functional testing,Awareness,710,Non-functional testing: Awareness,,,,,,,,,,,,
Desirable,QAT,QAT analyst,QAT analyst,Technical breadth,Awareness,866,Technical breadth: Awareness,,,,,,,,,,,,
Essential,QAT,QAT analyst,QAT analyst,Test analysis,Working,895,Test analysis: Working,,,,,,,,,,,,
Essential,QAT,QAT analyst,Senior QAT analyst,Functional testing,Practitioner,640,Functional testing: Practitioner,,,,,,,,,,,,
Desirable,QAT,QAT analyst,Senior QAT analyst,Non-functional testing,Practitioner,712,Non-functional testing: Practitioner,,,,,,,,,,,,
Desirable,QAT,QAT analyst,Senior QAT analyst,Technical breadth,Practitioner,868,Technical breadth: Practitioner,,,,,,,,,,,,
Essential,QAT,QAT analyst,Senior QAT analyst,Test analysis,Practitioner,896,Test analysis: Practitioner,,,,,,,,,,,,
Essential,QAT,QAT analyst,Tester (QAT),Functional testing,Awareness,638,Functional testing: Awareness,,,,,,,,,,,,
Desirable,QAT,QAT analyst,Tester (QAT),Non-functional testing,Awareness,710,Non-functional testing: Awareness,,,,,,,,,,,,
Desirable,QAT,QAT analyst,Tester (QAT),Technical breadth,Awareness,866,Technical breadth: Awareness,,,,,,,,,,,,
Essential,QAT,QAT analyst,Tester (QAT),Test analysis,Awareness,894,Test analysis: Awareness,,,,,,,,,,,,
Essential,QAT,Test engineer,Lead test engineer,Functional testing,Expert,641,Functional testing: Expert,,,,,,,,,,,,
Essential,QAT,Test engineer,Lead test engineer,Non-functional testing,Expert,713,Non-functional testing: Expert,,,,,,,,,,,,
Essential,QAT,Test engineer,Lead test engineer,Technical breadth,Expert,869,Technical breadth: Expert,,,,,,,,,,,,
Essential,QAT,Test engineer,Lead test engineer,Test analysis,Practitioner,896,Test analysis: Practitioner,,,,,,,,,,,,
Essential,QAT,Test engineer,Senior test engineer,Functional testing,Practitioner,640,Functional testing: Practitioner,,,,,,,,,,,,
Essential,QAT,Test engineer,Senior test engineer,Non-functional testing,Practitioner,712,Non-functional testing: Practitioner,,,,,,,,,,,,
Essential,QAT,Test engineer,Senior test engineer,Technical breadth,Practitioner,868,Technical breadth: Practitioner,,,,,,,,,,,,
Essential,QAT,Test engineer,Senior test engineer,Test analysis,Practitioner,896,Test analysis: Practitioner,,,,,,,,,,,,
Essential,QAT,Test engineer,Test engineer,Functional testing,Working,639,Functional testing: Working,,,,,,,,,,,,
Essential,QAT,Test engineer,Test engineer,Non-functional testing,Working,711,Non-functional testing: Working,,,,,,,,,,,,
Essential,QAT,Test engineer,Test engineer,Technical breadth,Working,867,Technical breadth: Working,,,,,,,,,,,,
Essential,QAT,Test engineer,Test engineer,Test analysis,Working,895,Test analysis: Working,,,,,,,,,,,,
Essential,QAT,Test engineer,Tester (test engineer),Functional testing,Awareness,638,Functional testing: Awareness,,,,,,,,,,,,
Essential,QAT,Test engineer,Tester (test engineer),Non-functional testing,Awareness,710,Non-functional testing: Awareness,,,,,,,,,,,,
Essential,QAT,Test engineer,Tester (test engineer),Technical breadth,Awareness,866,Technical breadth: Awareness,,,,,,,,,,,,
Essential,QAT,Test engineer,Tester (test engineer),Test analysis,Awareness,894,Test analysis: Awareness,,,,,,,,,,,,
Essential,QAT,Test manager,Head of test,Functional testing,Practitioner,640,Functional testing: Practitioner,,,,,,,,,,,,
Desirable,QAT,Test manager,Head of test,Non-functional testing,Awareness,710,Non-functional testing: Awareness,,,,,,,,,,,,
Desirable,QAT,Test manager,Head of test,Technical breadth,Practitioner,868,Technical breadth: Practitioner,,,,,,,,,,,,
Essential,QAT,Test manager,Head of test,Test analysis,Practitioner,896,Test analysis: Practitioner,,,,,,,,,,,,
Essential,QAT,Test manager,Test manager,Functional testing,Practitioner,640,Functional testing: Practitioner,,,,,,,,,,,,
Desirable,QAT,Test manager,Test manager,Non-functional testing,Awareness,710,Non-functional testing: Awareness,,,,,,,,,,,,
Desirable,QAT,Test manager,Test manager,Technical breadth,Practitioner,868,Technical breadth: Practitioner,,,,,,,,,,,,
Essential,QAT,Test manager,Test manager,Test analysis,Practitioner,896,Test analysis: Practitioner,,,,,,,,,,,,
Essential,Technical,Data architect,Chief data architect,Communication skills (data),Expert,513,Communication skills (data): Expert,,,,,,,,,,,,
Desirable,Technical,Data architect,Chief data architect,Data analysis and synthesis,Working,531,Data analysis and synthesis: Working,,,,,,,,,,,,
Desirable,Technical,Data architect,Chief data architect,Data communication,Practitioner,536,Data communication: Practitioner,,,,,,,,,,,,
Desirable,Technical,Data architect,Chief data architect,Data governance,Expert,549,Data governance: Expert,,,,,,,,,,,,
Desirable,Technical,Data architect,Chief data architect,Data innovation,Practitioner,552,Data innovation: Practitioner,,,,,,,,,,,,
Essential,Technical,Data architect,Chief data architect,Data modelling,Expert,565,Data modelling: Expert,,,,,,,,,,,,
Essential,Technical,Data architect,Chief data architect,Data standards,Expert,577,Data standards: Expert,,,,,,,,,,,,
Essential,Technical,Data architect,Chief data architect,Metadata management,Expert,701,Metadata management: Expert,,,,,,,,,,,,
Desirable,Technical,Data architect,Chief data architect,Problem resolution (data),Expert,741,Problem resolution (data): Expert,,,,,,,,,,,,
Desirable,Technical,Data architect,Chief data architect,Strategic thinking (data architecture),Expert,841,Strategic thinking (data architecture): Expert,,,,,,,,,,,,
Essential,Technical,Data architect,Chief data architect,Turning business problems into data design,Expert,913,Turning business problems into data design: Expert,,,,,,,,,,,,
Essential,Technical,Data architect,Data architect,Communication skills (data),Working,511,Communication skills (data): Working,,,,,,,,,,,,
Desirable,Technical,Data architect,Data architect,Data analysis and synthesis,Working,531,Data analysis and synthesis: Working,,,,,,,,,,,,
Desirable,Technical,Data architect,Data architect,Data communication,Awareness,534,Data communication: Awareness,,,,,,,,,,,,
Desirable,Technical,Data architect,Data architect,Data governance,Working,547,Data governance: Working,,,,,,,,,,,,
Desirable,Technical,Data architect,Data architect,Data innovation,Awareness,550,Data innovation: Awareness,,,,,,,,,,,,
Essential,Technical,Data architect,Data architect,Data modelling,Working,563,Data modelling: Working,,,,,,,,,,,,
Essential,Technical,Data architect,Data architect,Data standards,Working,575,Data standards: Working,,,,,,,,,,,,
Essential,Technical,Data architect,Data architect,Metadata management,Working,699,Metadata management: Working,,,,,,,,,,,,
Desirable,Technical,Data architect,Data architect,Problem resolution (data),Working,739,Problem resolution (data): Working,,,,,,,,,,,,
Desirable,Technical,Data architect,Data architect,Strategic thinking (data architecture),Awareness,838,Strategic thinking (data architecture): Awareness,,,,,,,,,,,,
Essential,Technical,Data architect,Data architect,Turning business problems into data design,Working,911,Turning business problems into data design: Working,,,,,,,,,,,,
Essential,Technical,Data architect,Senior data architect,Communication skills (data),Practitioner,512,Communication skills (data): Practitioner,,,,,,,,,,,,
Desirable,Technical,Data architect,Senior data architect,Data analysis and synthesis,Working,531,Data analysis and synthesis: Working,,,,,,,,,,,,
Desirable,Technical,Data architect,Senior data architect,Data communication,Working,535,Data communication: Working,,,,,,,,,,,,
Desirable,Technical,Data architect,Senior data architect,Data governance,Practitioner,548,Data governance: Practitioner,,,,,,,,,,,,
Desirable,Technical,Data architect,Senior data architect,Data innovation,Working,551,Data innovation: Working,,,,,,,,,,,,
Essential,Technical,Data architect,Senior data architect,Data modelling,Practitioner,564,Data modelling: Practitioner,,,,,,,,,,,,
Essential,Technical,Data architect,Senior data architect,Data standards,Practitioner,576,Data standards: Practitioner,,,,,,,,,,,,
Essential,Technical,Data architect,Senior data architect,Metadata management,Practitioner,700,Metadata management: Practitioner,,,,,,,,,,,,
Desirable,Technical,Data architect,Senior data architect,Problem resolution (data),Practitioner,740,Problem resolution (data): Practitioner,,,,,,,,,,,,
Desirable,Technical,Data architect,Senior data architect,Strategic thinking (data architecture),Working,839,Strategic thinking (data architecture): Working,,,,,,,,,,,,
Essential,Technical,Data architect,Senior data architect,Turning business problems into data design,Practitioner,912,Turning business problems into data design: Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Apprentice DevOps,Availability and capacity management,Awareness,454,Availability and capacity management: Awareness,,,,,,,,,,,,
Desirable,Technical,Development operations,Apprentice DevOps,Information security,Awareness,658,Information security: Awareness,,,,,,,,,,,,
Essential,Technical,Development operations,Apprentice DevOps,Modern standards approach,Awareness,706,Modern standards approach: Awareness,,,,,,,,,,,,
Essential,Technical,Development operations,Apprentice DevOps,Programming and build (software engineering),Awareness,758,Programming and build (software engineering): Awareness,,,,,,,,,,,,
Desirable,Technical,Development operations,Apprentice DevOps,Prototyping,Awareness,766,Prototyping: Awareness,,,,,,,,,,,,
Essential,Technical,Development operations,Apprentice DevOps,Service support,Awareness,810,Service support: Awareness,,,,,,,,,,,,
Desirable,Technical,Development operations,DevOps,Availability and capacity management,Working,455,Availability and capacity management: Working,,,,,,,,,,,,
Essential,Technical,Development operations,DevOps,Development process optimisation,Awareness,598,Development process optimisation: Awareness,,,,,,,,,,,,
Desirable,Technical,Development operations,DevOps,Information security,Practitioner,660,Information security: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,DevOps,Modern standards approach,Working,707,Modern standards approach: Working,,,,,,,,,,,,
Essential,Technical,Development operations,DevOps,Programming and build (software engineering),Practitioner,760,Programming and build (software engineering): Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,DevOps,Prototyping,Practitioner,768,Prototyping: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,DevOps,Service support,Practitioner,812,Service support: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,DevOps,Systems design,Working,851,Systems design: Working,,,,,,,,,,,,
Essential,Technical,Development operations,DevOps,Systems integration,Working,855,Systems integration: Working,,,,,,,,,,,,
Essential,Technical,Development operations,DevOps,User focus,Working,955,User focus: Working,,,,,,,,,,,,
Desirable,Technical,Development operations,Junior DevOps,Availability and capacity management,Awareness,454,Availability and capacity management: Awareness,,,,,,,,,,,,
Desirable,Technical,Development operations,Junior DevOps,Information security,Working,659,Information security: Working,,,,,,,,,,,,
Essential,Technical,Development operations,Junior DevOps,Modern standards approach,Working,707,Modern standards approach: Working,,,,,,,,,,,,
Essential,Technical,Development operations,Junior DevOps,Programming and build (software engineering),Working,759,Programming and build (software engineering): Working,,,,,,,,,,,,
Desirable,Technical,Development operations,Junior DevOps,Prototyping,Working,767,Prototyping: Working,,,,,,,,,,,,
Essential,Technical,Development operations,Junior DevOps,Service support,Working,811,Service support: Working,,,,,,,,,,,,
Essential,Technical,Development operations,Junior DevOps,Systems design,Awareness,850,Systems design: Awareness,,,,,,,,,,,,
Essential,Technical,Development operations,Junior DevOps,Systems integration,Awareness,854,Systems integration: Awareness,,,,,,,,,,,,
Essential,Technical,Development operations,Junior DevOps,User focus,Awareness,954,User focus: Awareness,,,,,,,,,,,,
Desirable,Technical,Development operations,Lead DevOps,Availability and capacity management,Working,455,Availability and capacity management: Working,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps,Development process optimisation,Working,599,Development process optimisation: Working,,,,,,,,,,,,
Desirable,Technical,Development operations,Lead DevOps,Information security,Practitioner,660,Information security: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps,Modern standards approach,Expert,709,Modern standards approach: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps,Programming and build (software engineering),Practitioner,760,Programming and build (software engineering): Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Lead DevOps,Prototyping,Practitioner,768,Prototyping: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps,Service support,Expert,813,Service support: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps,Systems design,Practitioner,852,Systems design: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps,Systems integration,Expert,857,Systems integration: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Lead DevOps - management,Availability and capacity management,Practitioner,456,Availability and capacity management: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps - management,development process optimisation,Practitioner,600,development process optimisation: Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Lead DevOps - management,Information security,Practitioner,660,Information security: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps - management,Modern standards approach,Expert,709,Modern standards approach: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps - management,Programming and build (software engineering),Practitioner,760,Programming and build (software engineering): Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Lead DevOps - management,Prototyping,Practitioner,768,Prototyping: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps - management,Service support,Practitioner,812,Service support: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps - management,Systems design,Practitioner,852,Systems design: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps - management,Systems integration,Practitioner,856,Systems integration: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Lead DevOps - management,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Principal DevOps,Availability and capacity management,Practitioner,456,Availability and capacity management: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps,Development process optimisation,Practitioner,600,Development process optimisation: Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Principal DevOps,Information security,Expert,661,Information security: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps,Modern standards approach,Expert,709,Modern standards approach: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps,Programming and build (software engineering),Practitioner,760,Programming and build (software engineering): Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Principal DevOps,Prototyping,Expert,769,Prototyping: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps,Service support,Expert,813,Service support: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps,Systems design,Practitioner,852,Systems design: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps,Systems integration,Expert,857,Systems integration: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Principal DevOps - management,Availability and capacity management,Expert,457,Availability and capacity management: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps - management,Development process optimisation,Expert,601,Development process optimisation: Expert,,,,,,,,,,,,
Desirable,Technical,Development operations,Principal DevOps - management,Information security,Expert,661,Information security: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps - management,Modern standards approach,Expert,709,Modern standards approach: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps - management,Programming and build (software engineering),Practitioner,760,Programming and build (software engineering): Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Principal DevOps - management,Prototyping,Expert,769,Prototyping: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps - management,Service support,Practitioner,812,Service support: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps - management,Systems design,Practitioner,852,Systems design: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps - management,Systems integration,Practitioner,856,Systems integration: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Principal DevOps - management,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Senior DevOps,Availability and capacity management,Working,455,Availability and capacity management: Working,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps,Development process optimisation,Working,599,Development process optimisation: Working,,,,,,,,,,,,
Desirable,Technical,Development operations,Senior DevOps,Information security,Practitioner,660,Information security: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps,Modern standards approach,Practitioner,708,Modern standards approach: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps,Programming and build (software engineering),Practitioner,760,Programming and build (software engineering): Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Senior DevOps,Prototyping,Practitioner,768,Prototyping: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps,Service support,Expert,813,Service support: Expert,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps,Systems design,Practitioner,852,Systems design: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps,Systems integration,Practitioner,856,Systems integration: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Senior DevOps - management,Availability and capacity management,Practitioner,456,Availability and capacity management: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps - management,development process optimisation,Practitioner,600,development process optimisation: Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Senior DevOps - management,Information security,Practitioner,660,Information security: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps - management,Modern standards approach,Practitioner,708,Modern standards approach: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps - management,Programming and build (software engineering),Practitioner,760,Programming and build (software engineering): Practitioner,,,,,,,,,,,,
Desirable,Technical,Development operations,Senior DevOps - management,Prototyping,Practitioner,768,Prototyping: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps - management,Service support,Practitioner,812,Service support: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps - management,Systems design,Practitioner,852,Systems design: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps - management,Systems integration,Practitioner,856,Systems integration: Practitioner,,,,,,,,,,,,
Essential,Technical,Development operations,Senior DevOps - management,User focus,Practitioner,956,User focus: Practitioner,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Associate infrastructure engineer,Information security,Awareness,658,Information security: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Associate infrastructure engineer,IT infrastructure,Awareness,666,IT infrastructure: Awareness,,,,,,,,,,,,
Desirable,Technical,Infrastructure engineer,Associate infrastructure engineer,Modern standards approach,Awareness,706,Modern standards approach: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Associate infrastructure engineer,Ownership and initiative,Awareness,718,Ownership and initiative: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Associate infrastructure engineer,Problem solving,Awareness,734,Problem solving: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Associate infrastructure engineer,Systems design,Awareness,850,Systems design: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Associate infrastructure engineer,Systems integration,Awareness,854,Systems integration: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Associate infrastructure engineer,Technical understanding (Infrastructure engineer),Awareness,882,Technical understanding (Infrastructure engineer): Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Associate infrastructure engineer,Troubleshooting and problem resolution,Awareness,906,Troubleshooting and problem resolution: Awareness,,,,,,,,,,,,
Desirable,Technical,Infrastructure engineer,Infrastructure engineer,Coding,Awareness,486,Coding: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,Information security,Awareness,658,Information security: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,IT infrastructure,Working,667,IT infrastructure: Working,,,,,,,,,,,,
Desirable,Technical,Infrastructure engineer,Infrastructure engineer,Modern standards approach,Working,707,Modern standards approach: Working,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,Ownership and initiative,Working,719,Ownership and initiative: Working,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,Problem solving,Awareness,734,Problem solving: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,Service focus,Working,799,Service focus: Working,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,Systems design,Working,851,Systems design: Working,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,Systems integration,Working,855,Systems integration: Working,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,Technical understanding (Infrastructure engineer),Working,883,Technical understanding (Infrastructure engineer): Working,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,Testing,Awareness,898,Testing: Awareness,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Infrastructure engineer,Troubleshooting and problem resolution,Working,907,Troubleshooting and problem resolution: Working,,,,,,,,,,,,
Desirable,Technical,Infrastructure engineer,Lead infrastructure engineer,Coding,Working,487,Coding: Working,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Lead infrastructure engineer,Information security,Practitioner,660,Information security: Practitioner,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Lead infrastructure engineer,IT infrastructure,Expert,669,IT infrastructure: Expert,,,,,,,,,,,,
Desirable,Technical,Infrastructure engineer,Lead infrastructure engineer,Modern standards approach,Expert,709,Modern standards approach: Expert,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Lead infrastructure engineer,Ownership and initiative,Practitioner,720,Ownership and initiative: Practitioner,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Lead infrastructure engineer,Problem solving,Working,735,Problem solving: Working,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Lead infrastructure engineer,Service focus,Working,799,Service focus: Working,,,,,,,,,,,,
Essential,Technical,Infrastructure engineer,Lead infrastructure engineer,Systems design,Practitioner,852,Systems design: Practitioner,,,,,,,,,,,,
